ID,price
450,16349.902301045087
451,10475.39122526077
452,31497.147377218167
453,14801.940898976347
454,28319.864684093944
455,38824.75653912859
456,34968.9295414099
457,26673.096434583094
458,14615.323102743809
459,13974.760861603778
460,20018.841574555227
461,50533.08707637488
462,19146.87691133215
463,24611.212663918173
464,24671.689449839963
465,35648.159670472305
466,29463.982009471838
467,24900.42549822753
468,29442.571285078433
469,19810.995680509866
470,17991.13523917988
471,15447.232875110494
472,16882.161912368985
473,24967.40773836858
474,20362.616733050727
475,14703.559802269087
476,19360.310144966075
477,41001.26534122489
478,26351.335475325293
479,15631.433792618545
480,15953.501037878734
481,55459.27285808015
482,50876.21985536018
483,23207.561050842094
484,40952.45274865749
485,24599.56145982084
486,24554.3102241889
487,25709.04913503499
488,65115.430199669434
489,11210.12443591272
490,29201.05025763328
491,21771.034090676763
492,17214.02004255066
493,21775.519013973044
494,9914.763355442501
495,18618.37484571545
496,37938.251201976
497,84668.18349997292
498,21202.619500776447
499,25405.069168868406
500,5555.798103098299
501,29573.10076656028
502,18320.875444700774
503,39608.024631589215
504,29664.47316416632
505,24600.277918735028
506,16826.401996798963
507,12796.536930927867
508,14954.38337998365
509,30232.25856468424
510,27650.485965060892
511,26297.2993097859
512,19629.050583476335
513,38093.88538486147
514,40222.513842632274
515,50283.945095807394
516,35957.617881154576
517,23997.60883982338
518,13662.07303875554
519,7272.924808246196
520,26567.442374008428
521,17437.331609619887
522,39716.654044252544
523,19052.356018730636
524,23968.275493078574
525,25537.859539949786
526,22754.30635774139
527,33641.46325728383
528,75735.11474948964
529,50252.00346310245
530,19074.42909290461
531,26521.906966714858
532,21111.53567169205
533,27147.642416103343
534,28159.614836763296
535,13500.012815709986
536,14867.13266329228
537,27516.50287866751
538,15762.928634800119
539,24183.392516364
540,22762.765836177394
541,21995.33141681166
542,20229.148465143106
543,28430.51597592816
544,16794.760472683716
545,20437.19434208108
546,33128.43347666887
547,46533.62589010518
548,25532.671270230465
549,36007.15981315623
550,11247.609977546348
551,24697.039686853837
552,56352.99109506057
553,47799.4820452026
554,30941.671562559804
555,32984.36980477697
556,24321.207476455813
557,17749.073552074173
558,17406.563512232984
559,46354.82482464978
560,20978.89762639813
561,28839.42386822969
562,38695.28902421946
563,26250.285567840932
564,22123.42409058653
565,14692.403913229053
566,15991.613297117465
567,20408.31570293528
568,24860.63507074101
569,20152.61196677805
570,10694.650414599557
571,30711.963470423263
572,19792.035215470798
573,19757.307237828867
574,19315.91480573841
575,30732.278113446984
576,45822.2377227082
577,67501.63994025695
578,21426.719618188523
579,12856.985397933695
580,27962.951296723157
581,24427.182799539187
582,29404.018639919068
583,29107.813843971948
584,20809.698337062262
585,26741.17763137231
586,22368.44958000898
587,52635.33361683413
588,25174.9697414839
589,24817.90930468897
590,28793.084741447514
591,12017.541040791848
592,15861.742364976133
593,16635.853052560436
594,25199.872100327655
595,28112.693503048966
596,24986.734414936513
597,22279.17720659994
598,36656.94468294614
599,30003.38715974651
600,19140.506004467148
601,20118.79410562408
602,18553.963233908984
603,16784.91538937753
604,25599.284073538645
605,18384.994086454655
606,17034.459424220746
607,17944.971631283137
608,9408.953473957492
609,16184.786642138863
610,24870.951944335964
611,31653.15781366978
612,39558.45318276637
613,7075.203545083081
614,20739.164442796253
615,27535.88041740293
616,28187.57538181042
617,8585.283737521459
618,27575.22657198275
619,19073.127144080994
620,23559.271147856896
621,32383.269196296766
622,15328.072928129732
623,29729.97755614456
624,16609.393961358553
625,20402.998246023282
626,15286.647576414343
627,23258.819469384125
628,20636.773627259387
629,19820.254384816435
630,25238.150857303495
631,36790.52765596038
632,23914.468625440506
633,14916.384019999525
634,24447.09076607684
635,22599.224184231418
636,21624.911198554855
637,26302.387555342713
638,34411.481390426154
639,18798.360178997824
640,25366.89528849409
641,42686.27987152315
642,28655.341663381558
643,31876.98546272027
644,46598.38565990037
645,51210.105433537465
646,7676.230667044791
647,28086.523205337377
648,24898.8138036284
649,17243.007151021775
650,13851.074556561573
651,26006.658307653535
652,31709.150361145985
653,19980.726204511844
654,22509.437637428517
655,31327.688937607723
656,28017.067923552982
657,24551.9857408654
658,20956.966749239815
659,21957.944592071057
660,20269.88019487659
661,18563.16359050248
662,17492.92303874398
663,7895.327553409879
664,17666.81161240236
665,28300.214072440875
666,30676.32289130085
667,28260.429487348996
668,47992.58662222004
669,12677.643187626236
670,30175.309962947525
671,23146.035934149317
672,16658.08129876045
673,27089.29227030606
674,16178.867453765899
675,11936.712187521362
676,16461.44359349101
677,13494.818533524869
678,11908.714574412628
679,53528.23329733734
680,21539.737695593933
681,38921.204933049215
682,12486.923125912375
683,19606.637581198134
684,26843.653905715204
685,64666.96391733691
686,21071.637073021982
687,49783.771296096755
688,38153.81427792001
689,24343.09836132331
690,27346.191086056435
691,39081.77145732899
692,20054.55576016215
693,32374.409627794856
694,17132.12692753296
695,18320.139825335904
696,24443.43429907168
697,31333.526932582943
698,25198.098714637625
699,7839.60514172426
700,13057.758978209438
701,22777.85511841486
702,25549.806271936675
703,15832.529778453201
704,23058.916631412554
705,18433.783481525592
706,7754.471523064472
707,20503.94841294214
708,24431.553127209554
709,38187.37170600588
710,29746.77128711907
711,21731.66770025334
712,16962.90781833484
713,16746.01489325836
714,39748.846504923466
715,24099.276322777314
716,50968.304638058515
717,20297.080003170413
718,10080.385882024071
719,16927.319612775114
720,15903.959282005597
721,29367.92152054352
722,22548.964914086162
723,26787.193366391963
724,17268.09358054346
725,16102.617837559483
726,27568.27915295807
727,20531.96594987406
728,15338.53499605432
729,37266.638298839665
730,21810.723762308742
731,18337.250270771754
732,26538.156463887313
733,12237.260380614825
734,3779.3436202721896
735,19180.3214739485
736,24136.606952216418
737,22324.306495016455
738,19625.457636047664
739,26046.73305645244
740,12717.446962975166
741,31316.36903218736
742,45972.9911366801
743,14067.371889731421
744,39415.862968482325
745,24729.062990290142
746,20145.571909485894
747,20266.118657886615
748,19440.20647983041
749,38345.59469235786
750,16667.910019716932
751,22355.573403305603
752,24732.9189754927
753,13825.242717150553
754,11415.505138074162
755,24903.097221386182
756,24531.24078792098
757,22560.99141766556
758,35678.2057059189
759,17220.43343566548
760,19509.474361540244
761,26751.911527894044
762,22564.492553180015
763,9976.729438888447
764,17387.821038496164
765,30375.66020666661
766,24601.13775941841
767,19731.183904162473
768,15889.775285002659
769,30404.639323822325
770,28329.089679443354
771,17147.0803287204
772,17780.519305382863
773,19636.12595492861
774,24612.010035607716
775,11199.196507676112
776,22092.851040486363
777,34919.69641158806
778,21225.86948773583
779,25380.944441544532
780,22165.684187501935
781,26398.177369872996
782,63416.12318222005
783,45563.56967965592
784,29676.76772535116
785,18896.43054282978
786,14863.168663619323
787,22351.760015911375
788,23719.764027606365
789,17769.87135013424
790,25105.54326118701
791,23128.727699388324
792,14739.348415346034
793,9893.150032524038
794,20860.32157521171
795,16642.15652420331
796,16886.01165589015
797,29298.399731596048
798,27860.940883006217
799,39712.28837475374
800,23219.33583507728
801,26172.31243702821
802,34155.33539544709
803,15009.57755134888
804,13667.250262769558
805,16478.97714067895
806,21425.112122408056
807,24220.28146967502
808,19787.139568524275
809,29916.02355231221
810,52088.633344678674
811,24739.029965019225
812,19271.67902052836
813,25272.037970519603
814,12677.070490092288
815,24333.888366327148
816,24470.800120441236
817,16187.786985682293
818,17891.806658495283
819,31940.330460619538
820,17252.16402146084
821,73619.60773225898
822,30114.29346347811
823,28541.97851313285
824,38157.33497642327
825,49925.78495129971
826,24610.86310996594
827,18643.408647477023
828,28288.840032410626
829,16860.23073466282
830,21162.0077624098
831,22440.095225871584
832,16419.506284337134
833,22049.556629975803
834,30130.000273078655
835,29627.860659567174
836,17546.894898624087
837,24439.574351187002
838,28785.936923625944
839,10222.716060281993
840,13626.49953600491
841,22323.736371180687
842,26019.01011708293
843,28124.31275223985
844,18821.3516374482
845,25124.492503141002
846,39693.87821760458
847,17679.114286199052
848,18176.470662815034
849,24490.847002511662
850,18683.10548596327
851,28304.57050907977
852,38579.59762776957
853,28564.00122450508
854,17807.437966151898
855,20428.364425236254
856,17878.284654300205
857,26317.279994424494
858,56439.34529412647
859,27199.972065913837
860,18496.494202822898
861,46073.3120044463
862,27415.375335674074
863,31367.891579047067
864,31465.815792229827
865,35255.85835062779
866,20513.694337588968
867,49675.059562807655
868,30383.583840549763
869,10953.697568012314
870,14972.161907205154
871,31902.36670434661
872,27268.47529130229
873,63710.694944048904
874,17008.65102252611
875,36294.75378465747
876,24893.61957444833
877,30377.111023394205
878,4762.407081618287
879,30207.81352050521
880,19676.566095527043
881,13584.744261544922
882,2747.5837228832606
883,31588.126658195757
884,10252.47997543302
885,26539.067951321576
886,38311.47238550721
887,26978.319128291012
888,19411.61781990311
889,18026.478807601154
890,46416.51119597825
891,33001.384770916906
892,23987.07848688603
893,21683.39685524223
894,25011.50501656108
895,2808.6887908191857
896,24535.8991069938
897,18794.405580536644
898,31693.022242668725
899,41822.29863794139
900,20833.720481678174
901,20460.595738953474
902,28774.45399597168
903,34811.21937383735
904,16415.911867629504
905,15383.343459073658
906,21736.26587842555
907,20510.51528505205
908,19408.325057710066
909,28609.770019345906
910,29801.92852763943
911,21184.327812632248
912,12492.505311882207
913,16415.98916321053
914,53908.74697131153
915,27015.488802216958
916,9531.353760099995
917,41463.118634585335
918,5357.259321609163
919,26077.417357306662
920,42225.79295425663
921,24155.066790558347
922,21978.746354541367
923,22742.1058833989
924,38314.06275030827
925,21247.44354897209
926,24259.337406012753
927,26040.100015791886
928,14157.877767016762
929,20083.350349305623
930,25121.014284148416
931,15164.363012013499
932,17569.85389255797
933,117788.130447578
934,22660.923085501065
935,27938.44103761925
936,19508.800496302843
937,20172.754449826425
938,20372.027070770342
939,22228.421106643706
940,21692.06933786992
941,20963.934638131093
942,68058.32440418832
943,23069.12784071209
944,27718.196523925286
945,27780.902339397835
946,28523.639104763035
947,22636.85451835893
948,37916.975007758854
949,20639.093225345725
950,35060.59340880096
951,12381.850661461132
952,16668.155954890597
953,22264.21602494113
954,37703.798155853154
955,29213.67606996844
956,8959.359236855911
957,15543.129099297337
958,20345.750744698038
959,24593.259560930343
960,21873.20228521936
961,28133.824840594723
962,17491.572823341085
963,13134.211215900037
964,19497.836223207858
965,72886.96468183116
966,21718.52196892994
967,9671.725210358378
968,22647.907659076238
969,26520.204967393896
970,36226.462892507036
971,9918.733724280813
972,14672.816115454822
973,23207.629971975664
974,26460.542201089254
975,24431.85514193405
976,20722.909277148123
977,28159.884946909206
978,24526.875695963143
979,21416.843021226632
980,34502.58313452801
981,25194.672363488044
982,23785.381678914255
983,11319.330192822672
984,11423.834474347386
985,26261.819121263197
986,26332.05659152272
987,15100.156397231938
988,35030.340745910136
989,18494.673125638175
990,23192.93214774732
991,29264.45018780502
992,19833.794330334378
993,12924.634424225767
994,23216.75535032298
995,18452.813744230174
996,14970.80674528772
997,28003.896086269226
998,40096.092544537576
999,31908.401312409158
1000,18861.397051570013
1001,19749.34309479474
1002,32713.668175571223
1003,18039.118494865612
1004,7971.467792280517
1005,20420.664548687637
1006,20872.67858151273
1007,34084.96578807253
1008,22733.80049931477
1009,24367.585775296946
1010,27544.678230067475
1011,20745.73673387218
1012,22562.6285761357
1013,25646.845542615876
1014,50394.19655872969
1015,7190.441318567737
1016,23679.889922775772
1017,20608.91260467501
1018,19950.60852094221
1019,32869.96384979678
1020,33927.65785747583
1021,52955.67538165429
1022,8576.512716373196
1023,37204.98779750957
1024,20657.215447305898
1025,45786.907665390965
1026,48111.21611343079
1027,13259.562883603934
1028,15076.619878297452
1029,28150.757098768987
1030,24789.522154167138
1031,20615.00246733252
1032,27393.59722639691
1033,29254.333428715003
1034,24420.411866149487
1035,47639.70784382317
1036,24452.845262502968
1037,31002.883005436786
1038,41424.435925766826
1039,32308.113839139223
1040,15561.165533515927
1041,10380.465716082661
1042,25038.158195321204
1043,45957.52626165916
1044,25966.493728400033
1045,19125.00375344536
1046,16221.83340508962
1047,26856.649702337163
1048,27320.426297227525
1049,24054.093427245476
1050,10217.876379255518
1051,19660.296829273357
1052,50676.80091817172
1053,24581.386259935338
1054,17609.25623282686
1055,19920.356069442307
1056,36715.634758723274
1057,23288.447930444534
1058,14787.846458748203
1059,36047.25844087718
1060,30161.517182553256
1061,12306.372174512744
1062,70187.06620993474
1063,18362.983158560353
1064,19921.180964449566
1065,29254.803733065106
1066,28430.67084306851
1067,40769.7026027012
1068,17548.024542270196
1069,27380.95681938872
1070,21683.175345875978
1071,27389.653985882585
1072,33234.43143023285
1073,21758.438074526974
1074,11775.372598618827
1075,14831.637920823083
1076,19554.469510398598
1077,20476.97511676863
1078,22589.244377993058
1079,19303.00126253227
1080,19896.415669466118
1081,26355.221644656092
1082,11705.032926195614
1083,22688.489500366533
1084,35424.56570196671
1085,16676.29543838999
1086,337.24259923180216
1087,32199.87856498237
1088,22450.562988352347
1089,19475.85109998857
1090,16254.723951367709
1091,19847.19985908221
1092,37212.20161775674
1093,21002.163468991013
1094,23766.096326893534
1095,20184.283710037853
1096,17193.00541933407
1097,18661.49025858535
1098,23661.587533451915
1099,64307.15586187702
1100,22974.01268985437
1101,13144.782537331026
1102,24747.947221996787
1103,26050.095526316294
1104,44726.864183345395
1105,22836.378176038525
1106,25028.11511807693
1107,31763.48808315963
1108,17300.6148305085
1109,18908.73735749714
1110,20945.95554514065
1111,18059.603820731078
1112,15935.37162826275
1113,75422.71688447581
1114,46428.37808886962
1115,27696.805156769435
1116,27851.57604857991
1117,25023.396700610137
1118,36355.751195758174
1119,32523.78908086678
1120,22240.486499323684
1121,13594.803468101909
1122,25779.181252487127
1123,17744.11778314711
1124,23105.210792858696
1125,25067.063966088346
1126,22856.75401447143
1127,22977.929915101002
1128,22048.994491969122
1129,15302.566486955297
1130,11994.485665002368
1131,14026.011181160673
1132,16740.66353082114
1133,27402.998364772448
1134,19348.176412214136
1135,38952.28290869445
1136,30002.064784650716
1137,30698.65892231482
1138,16197.16390215468
1139,9804.876724390047
1140,20705.606843763027
1141,43191.96057034434
1142,13660.213295244383
1143,21943.104689948115
1144,17025.7765871767
1145,19429.17202241962
1146,13751.952228789758
1147,30833.966693281982
1148,17904.252988985398
1149,27515.64024739311
1150,42043.02000620152
1151,24683.502559452303
1152,14221.514790037316
1153,15565.612185034572
1154,27605.203205722104
1155,29762.936977735673
1156,17132.150500213895
1157,17428.647293514783
1158,22194.810974816573
1159,25544.274993734023
1160,22497.916723972157
1161,36065.63340045947
1162,12597.167630086009
1163,14341.097919582617
1164,18231.681433625996
1165,27463.39530274066
1166,30633.03219840568
1167,28526.1171117567
1168,24412.697177379712
1169,32096.436582818114
1170,19795.41212123212
1171,25556.68612129939
1172,14631.280601002192
1173,11253.347237837588
1174,28731.03446430514
1175,29288.616030618705
1176,12248.28972944638
1177,20402.39954595938
1178,29753.97665644072
1179,13660.95874310845
1180,14862.312026517166
1181,25149.171042730053
1182,39396.5443236012
1183,24075.42240855066
1184,22841.72191723953
1185,25530.209201184356
1186,11089.994866909616
1187,30457.025966780133
1188,28670.15541676804
1189,23263.516995282997
1190,20887.590730939144
1191,22266.49231437282
1192,25441.678805932905
1193,12873.067854500408
1194,23047.57195490778
1195,14927.140493296385
1196,26571.93573223382
1197,12005.945384419249
1198,15220.114777051142
1199,15632.303358651929
1200,11429.046177945627
1201,21542.994422405107
1202,16193.027052125033
1203,39074.961224091545
1204,61217.50629181509
1205,24136.606952216418
1206,27065.00704450243
1207,27776.727444872144
1208,36071.70937089074
1209,36240.53297304186
1210,24068.31375946947
1211,27593.09537408293
1212,14828.608323352151
1213,26053.690588655358
1214,34002.7110934855
1215,28563.919376311773
1216,19211.803803008435
1217,13973.915932347056
1218,12618.234195743866
1219,25284.543067365274
1220,30668.583349983353
1221,24117.80355426765
1222,36764.65870588715
1223,26370.00409624005
1224,74356.48188036779
1225,22720.57496769728
1226,28529.037084577085
1227,50544.34730146549
1228,24243.614586790336
1229,15514.484590095348
1230,18977.128373875654
1231,17369.7951285745
1232,26664.20038802903
1233,22530.766214314026
1234,27045.87952007461
1235,29481.836669569144
1236,31977.56101887821
1237,13180.641996669903
1238,15026.34307479548
1239,16983.06576087276
1240,36376.31158822891
1241,15958.985603868596
1242,22060.287027408245
1243,29664.591162003737
1244,34050.37869348983
1245,29762.269520049027
1246,13980.143225226708
1247,23444.34706177369
1248,37591.393318592876
1249,27612.911114583105
1250,24222.734133685728
1251,27310.124316709087
1252,17347.494719197275
1253,22815.974945036964
1254,27658.568330685564
1255,27129.697430436423
1256,23634.39921543745
1257,24484.139093446018
1258,22086.62542856939
1259,40286.15786467009
1260,22119.500252383372
1261,21820.19041189381
1262,24315.394827323027
1263,13207.251173839411
1264,26077.065469942714
1265,20957.47159215397
1266,20420.887619290803
1267,25660.5193894963
1268,22475.77652868362
1269,40312.67390120683
1270,29605.147273449133
1271,34987.22425890875
1272,22032.02089768838
1273,26179.81501561361
1274,22695.129822130897
1275,17800.705149442492
1276,26410.46314621371
1277,33818.48017707321
1278,20068.632327298066
1279,26867.415804063603
1280,17097.77967292475
1281,28260.696876993676
1282,15896.293221016298
1283,32406.9498424112
1284,26936.914765503927
1285,15853.145816911057
1286,24307.53829522534
1287,15622.823522125258
1288,38200.7061130955
1289,26487.48880135502
1290,16545.26069683623
1291,27162.033967457668
1292,19561.476239392156
1293,24527.65804643418
1294,20495.913760867552
1295,11779.539984143204
1296,22476.727146724155
1297,21717.50815235976
1298,18263.527665970767
1299,24627.15103602362
1300,21806.57381764779
1301,39615.87034647387
1302,22924.7800608853
1303,23292.30541579691
1304,32059.313108432973
1305,30377.247972195408
1306,49530.850571075716
1307,21704.28547307271
1308,18420.772911485725
1309,40181.76315347641
1310,25924.25372818256
1311,21007.405721047136
1312,22387.96525216678
1313,36080.79620142084
1314,19924.891719971412
1315,15206.507497005416
1316,17961.38710853396
1317,26614.843558245186
1318,24692.065948905518
1319,20807.73366797102
1320,15741.117541235195
1321,31187.781838586816
1322,30721.674228840675
1323,25765.083588053712
1324,14182.380194119312
1325,19880.090951653216
1326,26119.466353694657
1327,39862.699388889705
1328,15601.455513945413
1329,31003.4798263761
1330,39244.562481232046
1331,44835.71767012617
1332,17069.475814914866
1333,16749.395257690994
1334,29753.57888816588
1335,21289.485671793434
1336,64994.66961946529
1337,13612.661723782176
1338,28218.657679890806
1339,20357.1771760406
1340,16976.127884364745
1341,28935.234819324854
1342,22514.06748223341
1343,31474.233270591954
1344,26579.539621979035
1345,47918.54268189819
1346,24136.606952216418
1347,26151.05913792985
1348,27073.647597809926
1349,16967.696832570768
1350,29730.822814849365
1351,13286.929595623686
1352,17632.032256641425
1353,10300.039319069168
1354,27459.800206502157
1355,22060.94876756984
1356,33230.00403258104
1357,14955.25376624315
1358,17646.2801758489
1359,14697.342480444435
1360,27720.258663982764
1361,15115.969882008823
